country_code,year,population,gdp_usd,gdp_per_capita,life_expectancy,co2_per_capita,renewable_pct,internet_pct,gini,urban_pct,electricity_pct,under5_mortality,health_spend_pct
TCA,2006,25123,721891500,28734.29,76.20,1.70,0.30,,,88.48,96.20,8.50,
TCA,2007,26270,773490000,29443.85,76.43,2.00,0.30,,,89.02,96.60,8.10,
TCA,2008,27427,862684000,31453.82,76.08,2.14,0.30,,,89.51,96.90,7.80,
TCA,2009,28588,703176000,24596.89,76.67,2.28,0.30,,,89.97,100.00,7.50,
TCA,2010,29739,686788000,23093.85,76.78,2.46,0.30,,,90.37,100.00,7.30,
TCA,2011,30846,842941000,27327.40,76.87,1.81,0.40,,,90.73,100.00,7.00,
TCA,2012,32127,832848000,25923.62,76.97,1.81,0.40,,,91.04,93.10,6.80,
TCA,2013,33653,863328000,25653.82,77.10,1.99,0.40,,,91.32,100.00,6.60,
TCA,2014,35050,956605000,27292.58,77.21,2.17,0.40,,,91.60,100.00,6.40,
TCA,2015,36605,1078274000,29457.01,77.32,2.19,0.40,,,91.87,100.00,6.20,
TCA,2016,38315,1202078000,31373.56,77.44,2.30,0.40,,,92.15,100.00,6.00,
TCA,2017,39913,1197958000,30014.23,77.51,2.21,0.30,,,92.42,100.00,5.80,
TCA,2018,41559,1314329000,31625.62,77.60,4.56,0.40,,,92.68,100.00,5.60,
TCA,2019,43166,1371838000,31780.52,77.69,5.12,0.50,,,92.94,100.00,5.50,
TCA,2020,44386,918387000,20690.92,77.50,4.84,0.50,,,93.20,99.40,5.30,
TCA,2021,45243,1236459000,27329.29,77.23,4.75,0.80,,,93.45,100.00,5.10,
TCA,2022,45847,1434119000,31280.54,77.92,4.81,0.80,,,93.69,99.90,5.00,
TCA,2023,46198,1638653000,35470.22,78.01,4.79,,,,93.93,100.00,4.80,
TCD,2000,8512093,1388506772,163.12,47.94,0.03,88.70,0.04,,21.65,3.10,182.40,4.21
TCD,2001,8804124,1710843377,194.32,48.31,0.03,88.60,0.05,,21.68,3.40,179.00,4.08
TCD,2002,9116192,1997005709,219.06,48.36,0.03,88.50,0.17,,21.70,3.80,175.60,5.60
TCD,2003,9487833,2742815072,289.09,48.61,0.04,83.90,0.32,39.80,21.72,4.10,172.30,4.25
TCD,2004,9920036,4422855661,445.85,48.69,0.05,84.00,0.36,,21.74,3.50,168.80,4.24
TCD,2005,10328092,8655892393,838.09,48.86,0.05,83.80,0.40,,21.75,4.80,165.40,3.73
TCD,2006,10706424,9709626596,906.90,48.75,0.05,83.70,0.58,,21.76,5.10,161.80,3.73
TCD,2007,11081660,10865385132,980.48,49.21,0.05,82.40,0.85,,21.77,5.50,158.10,3.47
TCD,2008,11476296,13385593990,1166.37,49.50,0.04,79.80,1.19,,21.78,5.90,154.30,3.16
TCD,2009,11893754,12317614054,1035.64,49.83,0.04,79.40,1.50,,21.78,6.30,150.50,3.36
TCD,2010,12312575,14058506664,1141.80,50.11,0.04,79.20,1.70,,21.85,6.40,146.70,3.09
TCD,2011,12754997,16685349674,1308.14,50.43,0.05,80.70,1.90,43.30,21.96,9.00,142.90,2.86
TCD,2012,13210998,17892228570,1354.34,50.77,0.09,76.10,2.10,,22.11,7.80,139.30,2.67
TCD,2013,13691079,17865316886,1304.89,51.05,0.10,72.60,2.50,,22.30,8.10,135.80,2.96
TCD,2014,14188678,18144336904,1278.79,51.14,0.10,72.50,2.90,,22.53,8.40,132.30,3.30
TCD,2015,14647621,14559599500,993.99,51.32,0.11,72.70,3.50,,22.80,7.70,128.70,3.40
TCD,2016,15114655,13026289836,861.83,51.60,0.11,72.70,5.80,,23.11,9.20,125.00,3.71
TCD,2017,15622759,13349041409,854.46,51.88,0.14,72.80,6.35,,23.46,10.90,121.40,3.51
TCD,2018,16156531,15327000249,948.66,52.45,0.15,73.10,6.96,37.50,23.85,10.10,117.60,3.29
TCD,2019,16685223,14905517743,893.34,52.99,0.14,72.80,7.62,,24.27,8.40,114.00,3.38
TCD,2020,17224679,14932897821,866.95,53.08,0.14,71.90,8.34,,24.73,10.90,110.60,4.35
TCD,2021,17828273,16871937698,946.36,53.14,0.15,69.90,9.65,,25.23,11.30,107.30,3.97
TCD,2022,18455316,17828508290,966.04,54.53,0.16,70.00,11.17,37.40,25.76,11.70,103.90,4.16
TCD,2023,19319064,18352937976,949.99,55.07,0.15,,12.04,,26.33,12.00,100.60,5.00
TGO,2000,4783722,2106848752,440.42,54.59,0.26,77.10,0.80,,33.10,17.00,119.20,3.33
TGO,2001,4904144,2093498674,426.88,54.76,0.23,82.00,0.90,,33.55,19.60,115.70,3.44
TGO,2002,5027130,2410199032,479.44,55.04,0.24,78.70,1.00,,34.00,21.30,112.20,3.45
TGO,2003,5154112,2987984051,579.73,55.31,0.28,74.80,1.20,,34.45,23.00,108.80,3.45
TGO,2004,5281320,3191561509,604.31,55.61,0.26,76.10,1.50,,34.90,24.80,105.50,3.48
TGO,2005,5413154,3221910408,595.20,55.93,0.24,77.20,1.80,,35.35,26.50,102.40,3.98
TGO,2006,5569664,3320907722,596.25,56.15,0.22,79.70,2.00,42.20,35.80,27.90,99.30,4.31
TGO,2007,5748443,3759962853,654.08,56.40,0.21,79.90,2.20,,36.24,30.00,96.50,3.68
TGO,2008,5936138,4578847113,771.35,56.66,0.27,76.50,2.40,,36.68,31.80,93.70,3.74
TGO,2009,6130946,4721888275,770.17,56.94,0.44,63.40,2.60,,37.12,33.70,90.90,3.93
TGO,2010,6325788,4746386893,750.32,57.24,0.40,65.80,3.00,,37.55,30.80,88.30,4.33
TGO,2011,6500582,5422439152,834.15,57.62,0.36,69.10,3.50,46.00,37.99,39.70,85.60,4.39
TGO,2012,6653718,5413541649,813.61,57.95,0.34,72.70,4.00,,38.42,39.10,82.90,4.64
TGO,2013,6798848,6021729630,885.70,58.36,0.28,76.20,4.50,,38.85,41.00,80.20,4.79
TGO,2014,6937644,6393314708,921.54,58.78,0.25,81.40,5.70,,39.28,45.70,77.70,4.90
TGO,2015,7071502,5755457836,813.89,59.23,0.22,81.00,7.12,43.00,39.72,44.70,75.20,6.25
TGO,2016,7200884,6071167584,843.11,59.68,0.30,80.70,11.31,,40.15,46.80,72.80,6.59
TGO,2017,7324386,6387424240,872.08,60.15,0.23,78.40,12.36,,40.58,48.00,70.40,6.50
TGO,2018,7458206,7029215766,942.48,60.61,0.26,76.70,15.50,42.50,41.01,50.00,68.10,6.16
TGO,2019,7619925,6992942459,917.72,61.06,0.28,78.60,20.73,,41.45,52.50,66.00,5.91
TGO,2020,7788054,7486031562,961.22,61.14,0.31,76.20,29.02,,41.88,54.10,63.90,6.19
TGO,2021,7936176,8541668141,1076.30,61.34,0.32,75.10,30.34,37.90,42.31,55.70,62.00,5.62
TGO,2022,8068616,8646453099,1071.62,62.29,0.32,,35.61,,42.73,57.20,60.00,6.24
TGO,2023,8223850,9723300577,1182.33,62.74,0.31,,37.57,,43.25,59.20,58.10,6.11
THA,2000,63007815,126392224254,2005.98,71.21,2.77,21.80,3.69,42.80,31.46,82.10,21.70,3.10
THA,2001,63651141,120296476180,1889.93,71.52,2.88,19.90,5.56,,32.74,90.40,20.70,3.03
THA,2002,64266437,134300904400,2089.75,71.78,3.04,19.90,7.53,41.90,34.07,91.00,19.70,3.33
THA,2003,64868166,152280615246,2347.54,72.10,3.13,20.20,9.30,,35.43,91.60,18.90,3.24
THA,2004,65452047,172895685155,2641.56,72.10,3.38,19.90,10.68,42.50,36.79,92.20,18.00,3.14
THA,2005,66017420,189318408469,2867.70,72.89,3.47,20.10,15.03,,38.13,92.80,17.20,3.16
THA,2006,66567687,221758296022,3331.32,73.34,3.50,20.50,17.16,41.80,39.44,99.10,16.50,3.10
THA,2007,67102394,262942621455,3918.53,73.78,3.54,21.60,20.03,39.80,40.70,94.10,15.90,3.19
THA,2008,67619830,291382982431,4309.14,74.22,3.53,22.60,18.20,40.30,41.90,94.80,15.20,3.46
THA,2009,68121080,281710630187,4135.44,74.67,3.41,22.80,20.10,39.60,43.00,99.00,14.70,3.62
THA,2010,68579447,341104766329,4973.86,75.01,3.59,22.80,22.40,39.40,44.00,99.70,14.10,3.39
THA,2011,69007208,370818739624,5373.62,75.30,3.58,23.00,23.67,37.50,44.80,99.30,13.60,3.57
THA,2012,69436098,397558325279,5725.53,75.59,3.81,23.60,26.46,39.30,45.37,99.10,13.10,3.52
THA,2013,69845114,420333654593,6018.08,75.96,3.95,23.20,28.94,37.80,45.83,99.40,12.70,3.45
THA,2014,70216367,407339040198,5801.20,76.28,3.88,24.40,34.89,37.00,46.31,99.50,12.30,3.68
THA,2015,70540795,401296238228,5688.85,76.56,3.99,22.60,39.32,36.00,46.95,99.60,11.90,3.85
THA,2016,70859841,413366349748,5833.58,76.77,3.92,22.40,47.50,36.70,47.88,99.90,11.50,3.94
THA,2017,71160187,456356813537,6413.09,76.99,3.95,22.20,52.89,36.40,49.23,99.90,11.10,3.85
THA,2018,71376079,506754208404,7099.78,77.19,3.88,23.70,56.82,36.40,54.58,99.80,10.80,3.87
THA,2019,71522271,543976691794,7605.70,77.20,4.01,23.90,66.65,34.90,55.93,99.90,10.40,3.79
THA,2020,71641484,500274927779,6983.03,77.33,3.85,20.90,77.84,35.00,57.24,100.00,10.10,4.36
THA,2021,71727332,506049783825,7055.19,77.61,3.74,19.00,85.27,34.90,58.51,100.00,9.80,5.15
THA,2022,71735329,495691837308,6910.01,75.29,3.96,,87.98,34.30,59.74,99.90,9.50,5.35
THA,2023,71702435,517013369475,7210.54,76.41,3.84,,89.54,33.50,60.93,100.00,9.20,4.54
TJK,2000,6284735,860541842,136.93,63.54,0.44,62.40,0.05,,26.54,98.50,78.40,4.26
TJK,2001,6407377,1080772551,168.68,64.20,0.43,64.10,0.05,,26.53,98.60,71.80,4.58
TJK,2002,6531669,1221106220,186.95,64.90,0.42,64.20,0.06,,26.53,99.00,65.60,4.44
TJK,2003,6658575,1555318261,233.58,65.87,0.42,64.60,0.06,32.70,26.53,100.00,59.80,4.70
TJK,2004,6790547,2076176869,305.75,66.60,0.49,61.40,0.08,33.60,26.53,98.50,54.60,4.80
TJK,2005,6924720,2312352021,333.93,66.53,0.46,63.70,0.30,,26.53,99.30,50.30,5.21
TJK,2006,7057566,2830213849,401.02,67.00,0.49,61.60,3.77,,26.53,98.60,46.60,5.03
TJK,2007,7194477,3719524541,517.00,67.41,0.56,53.80,7.20,32.20,26.53,98.60,43.60,5.54
TJK,2008,7338403,5161299725,703.33,67.92,0.52,54.60,8.78,,26.53,98.60,41.20,5.91
TJK,2009,7490230,4979472364,664.80,68.25,0.41,60.60,10.07,30.80,26.53,99.00,39.30,5.86
TJK,2010,7652141,5642221099,737.34,68.37,0.40,61.80,11.55,,26.53,98.80,37.60,5.74
TJK,2011,7824785,6522756255,833.60,68.70,0.39,60.00,13.03,,26.48,98.90,36.20,5.86
TJK,2012,8014084,7633036903,952.45,69.13,0.44,55.80,14.51,,26.41,99.10,35.00,5.98
TJK,2013,8216724,8448411318,1028.20,69.58,0.44,55.10,16.00,,26.49,99.00,34.00,6.53
TJK,2014,8425552,9112605459,1081.54,69.70,0.57,45.90,17.49,,26.56,99.10,33.00,6.67
TJK,2015,8643840,8271431485,956.92,69.67,0.59,48.10,18.98,34.00,26.48,98.00,32.20,6.91
TJK,2016,8865631,6992416097,788.71,69.98,0.64,43.70,20.47,,26.37,99.30,31.50,6.96
TJK,2017,9085946,7536402853,829.46,70.52,0.76,44.20,21.96,,26.27,99.30,31.00,6.85
TJK,2018,9307333,7764999999,834.29,70.74,0.88,41.60,32.60,,26.23,99.30,30.70,7.01
TJK,2019,9529966,8300813599,871.02,70.96,0.95,40.10,22.69,,26.13,99.40,30.40,6.95
TJK,2020,9749310,8133963551,834.31,68.61,0.96,38.80,27.54,,26.19,99.50,30.10,8.89
TJK,2021,9966908,8937805347,896.75,69.59,0.95,34.90,36.71,32.40,26.20,99.60,29.80,8.38
TJK,2022,10182222,10713525200,1052.18,71.56,0.94,,48.91,39.50,26.20,100.00,29.40,7.63
TJK,2023,10389799,12244169293,1178.48,71.79,0.90,,54.42,38.00,26.19,100.00,28.80,7.44
TKM,2000,4582677,2904663311,633.84,64.93,8.58,0.10,0.13,,46.07,99.60,68.70,4.03
TKM,2001,4675409,3534772732,756.03,65.33,8.62,0.10,0.18,,46.37,99.60,65.40,4.77
TKM,2002,4769465,4462029109,935.54,65.59,9.06,0.10,0.30,,46.59,99.60,61.90,4.11
TKM,2003,4863865,5977440583,1228.95,65.85,9.90,0.10,0.43,,46.70,99.60,58.60,4.98
TKM,2004,4958093,6838351088,1379.23,66.06,10.35,0.10,0.75,,46.74,99.50,55.40,6.19
TKM,2005,5052257,8103901996,1604.02,66.28,10.47,0.10,1.00,,46.77,99.50,52.60,5.59
TKM,2006,5147105,10276674365,1996.59,66.57,10.68,0.10,1.32,,46.81,99.80,50.10,4.92
TKM,2007,5244046,12664165103,2414.96,67.02,11.59,0.10,1.41,,46.84,99.60,48.10,3.09
TKM,2008,5345029,19271523179,3605.50,67.58,11.59,0.10,1.75,,46.87,99.60,46.40,3.45
TKM,2009,5451592,20214385965,3707.98,68.16,10.02,0.10,1.95,,46.89,99.70,45.00,2.81
TKM,2010,5564356,22583157895,4058.54,68.61,11.08,0.10,3.00,,46.92,100.00,44.00,3.21
TKM,2011,5683417,29233333333,5143.62,68.87,11.64,0.10,5.00,,46.94,99.80,43.40,3.22
TKM,2012,5808546,35164210526,6053.87,68.96,11.76,0.00,7.20,,46.96,99.90,42.90,3.34
TKM,2013,5939341,39197543860,6599.65,68.97,10.99,0.10,9.60,,46.98,99.90,42.80,3.97
TKM,2014,6075283,43524210526,7164.15,69.00,10.41,0.10,12.20,,47.00,100.00,42.90,4.26
TKM,2015,6215770,35799714286,5759.50,69.06,10.93,0.10,15.00,,47.01,100.00,43.20,5.02
TKM,2016,6360041,33313947368,5238.01,69.14,10.58,0.10,17.99,,47.02,100.00,43.50,5.59
TKM,2017,6507061,33352261307,5125.55,69.19,11.09,0.10,,,47.03,100.00,43.80,5.82
TKM,2018,6655524,26036313869,3911.99,69.27,11.15,0.10,,,47.04,100.00,43.80,5.55
TKM,2019,6803944,29700000000,4365.12,69.41,10.77,0.10,,,47.05,99.90,43.50,5.55
TKM,2020,6949912,27350527268,3935.38,68.85,11.05,0.10,,,47.05,100.00,42.90,5.57
TKM,2021,7092043,26334182094,3713.20,69.35,13.46,0.10,,,47.06,100.00,42.10,5.49
TKM,2022,7230193,37583913148,5198.19,69.91,14.01,,,,47.06,100.00,41.10,5.37
TKM,2023,7364438,39020211240,5298.46,70.07,12.86,,,,47.07,100.00,40.20,5.50
TLS,2000,745088,366924300,492.46,58.10,0.47,,,,24.11,17.80,111.50,
TLS,2001,812249,477359300,587.70,58.77,0.33,,,35.90,24.47,25.60,106.40,
TLS,2002,879159,469455500,533.98,59.48,0.28,48.20,0.00,,24.85,24.10,101.50,
TLS,2003,916878,490439100,534.90,60.13,0.29,47.90,,,25.26,27.70,96.80,2.84
TLS,2004,929074,440772000,474.42,60.74,0.56,44.00,,,25.70,30.40,92.30,4.26
TLS,2005,948311,462268000,487.46,61.27,0.37,43.60,0.10,,26.31,33.50,88.00,5.28
TLS,2006,976597,453792400,464.67,61.88,0.35,41.90,0.50,,27.12,36.70,84.00,6.00
TLS,2007,1004889,542795400,540.15,62.40,0.31,41.90,1.00,27.80,28.00,36.60,80.40,5.65
TLS,2008,1032429,648523600,628.15,62.86,0.30,39.70,1.50,,28.81,43.10,76.90,6.97
TLS,2009,1058782,726937800,686.58,63.27,0.32,36.90,2.00,,29.40,46.30,73.90,7.31
TLS,2010,1084679,881909300,813.06,63.66,0.31,34.80,3.00,,29.64,38.00,71.00,6.47
TLS,2011,1110207,1042534600,939.05,64.02,0.33,32.80,4.00,,29.63,52.70,68.40,6.87
TLS,2012,1134885,1160555000,1022.62,64.38,0.55,25.60,7.00,,29.61,56.00,65.90,6.99
TLS,2013,1158695,1395727400,1204.57,64.72,0.65,22.60,11.00,,29.58,59.20,63.90,8.53
TLS,2014,1181903,1447535200,1224.75,65.03,0.63,18.10,17.50,28.70,29.55,62.40,61.90,7.60
TLS,2015,1205131,1590282400,1319.59,65.33,0.58,18.00,18.60,,29.50,67.30,60.20,7.69
TLS,2016,1228312,1640464600,1335.54,65.61,0.54,12.70,21.20,,29.45,76.50,58.70,6.94
TLS,2017,1251703,1584878400,1266.18,65.90,0.50,13.20,24.20,,29.36,79.50,57.30,6.80
TLS,2018,1275959,1555988600,1219.47,66.20,0.52,12.70,27.60,,29.25,85.20,56.00,6.40
TLS,2019,1300945,2032550400,1562.36,66.50,0.56,11.70,28.00,,29.11,90.60,54.80,4.99
TLS,2020,1326053,2162619200,1630.87,66.92,0.51,11.40,32.01,,28.96,96.00,53.40,7.26
TLS,2021,1350139,3625024300,2684.93,66.20,0.53,12.10,35.04,,28.79,100.00,52.00,4.92
TLS,2022,1369295,3208599900,2343.25,67.37,0.51,11.40,,,28.59,99.70,50.70,7.46
TLS,2023,1384286,2079767200,1502.41,67.69,0.48,,,,28.60,100.00,49.20,9.60
TON,2000,102677,204848488,1995.08,69.64,0.97,2.50,2.43,37.70,23.03,85.60,16.90,2.90
TON,2001,103288,181117230,1753.52,69.80,0.92,2.70,2.83,,23.05,86.30,16.50,3.43
TON,2002,103874,182764281,1759.48,70.03,1.01,2.50,2.91,,23.07,87.00,16.00,3.59
TON,2003,104464,202246591,1936.04,70.23,1.20,2.00,2.99,,23.09,87.60,15.60,3.44
TON,2004,105071,230678011,2195.45,70.43,1.06,2.10,3.95,,23.12,88.30,15.20,4.51
TON,2005,105671,261823805,2477.73,70.56,1.15,2.10,4.91,,23.15,89.00,14.80,4.39
TON,2006,106253,292232703,2750.35,70.71,1.25,1.90,5.85,,23.18,92.30,14.40,5.47
TON,2007,106726,298519623,2797.07,70.89,1.07,2.20,7.18,,23.22,90.50,14.00,4.73
TON,2008,107020,344438844,3218.45,71.04,1.16,2.00,8.11,,23.29,91.20,13.70,6.06
TON,2009,107203,312415028,2914.24,70.95,1.22,1.80,10.00,37.50,23.36,92.00,13.40,3.97
TON,2010,107400,366887375,3416.08,71.32,1.18,1.00,16.00,,23.42,92.80,13.10,4.82
TON,2011,107570,414143828,3849.99,71.44,1.12,1.10,25.00,,23.46,92.20,12.80,4.74
TON,2012,107460,471122971,4384.17,71.55,1.10,1.10,30.00,,23.46,92.80,12.60,8.14
TON,2013,107078,451788498,4219.25,71.65,1.12,1.60,32.75,,23.42,95.10,12.30,4.17
TON,2014,106609,440997735,4136.59,71.72,1.24,1.70,35.95,,23.34,95.90,12.10,5.20
TON,2015,106095,437525539,4123.90,71.85,1.27,1.90,38.65,33.50,23.24,100.00,11.90,4.78
TON,2016,105524,420828255,3987.99,71.95,1.36,2.00,39.95,,23.13,97.00,11.60,5.23
TON,2017,105356,459976847,4365.93,72.07,1.47,2.00,46.20,,22.97,98.20,11.40,5.63
TON,2018,105567,493530767,4675.05,72.17,1.40,1.80,48.81,,22.70,99.00,11.10,6.12
TON,2019,105669,506031248,4788.83,72.29,1.57,1.80,51.56,,22.33,98.40,10.90,5.75
TON,2020,105704,506571487,4792.36,72.38,1.76,1.90,54.47,,21.88,99.90,10.60,5.56
TON,2021,105490,519306339,4922.80,72.13,1.96,1.80,57.55,27.10,21.26,100.00,10.40,7.06
TON,2022,105042,556514556,5298.02,72.64,1.54,2.30,61.61,,21.15,100.00,10.10,7.95
TON,2023,104597,591139734,5651.59,72.90,1.55,,64.13,,21.15,100.00,9.80,7.36
TTO,2000,1319774,8154342116,6178.59,68.63,14.52,0.80,7.72,,55.93,91.30,28.80,4.23
TTO,2001,1325567,8824849191,6657.41,68.87,16.39,0.70,15.38,,55.90,96.30,28.50,4.03
TTO,2002,1332011,9008298229,6762.93,69.23,17.64,0.70,22.00,,55.83,96.50,28.10,4.72
TTO,2003,1338709,11305459802,8445.05,69.45,20.28,0.60,25.97,,55.72,96.70,27.70,4.19
TTO,2004,1345380,13280291990,9871.03,69.88,21.48,0.60,27.02,,55.57,96.80,27.30,4.31
TTO,2005,1294494,15982389018,12346.44,70.19,27.05,0.50,28.98,,55.39,95.00,26.90,4.43
TTO,2006,1297944,18369361094,14152.66,70.44,29.70,0.60,30.00,,55.18,100.00,26.50,4.15
TTO,2007,1303188,21641620050,16606.68,70.80,30.25,0.40,32.30,,54.94,100.00,26.10,4.15
TTO,2008,1308587,27871587350,21298.99,71.12,29.54,0.50,34.80,,54.68,100.00,25.70,3.66
TTO,2009,1310106,19172165226,14634.06,71.40,28.57,0.50,44.30,,54.39,99.00,25.30,5.49
TTO,2010,1317714,22157920592,16815.42,71.81,31.13,0.40,48.50,,54.09,100.00,24.80,5.08
TTO,2011,1328019,25433007437,19151.09,72.23,31.07,0.40,55.20,,53.93,97.50,24.40,4.72
TTO,2012,1335194,27147349937,20332.14,72.51,28.52,0.40,57.50,,53.93,100.00,23.90,4.63
TTO,2013,1340557,28560537057,21304.98,72.79,27.85,0.40,59.90,,53.93,100.00,23.50,4.80
TTO,2014,1345343,29474180005,21908.30,72.90,27.65,0.30,62.40,,53.93,100.00,23.10,4.87
TTO,2015,1349667,26841141793,19887.23,72.88,27.24,0.40,65.10,,53.93,100.00,22.70,5.65
TTO,2016,1353895,23624322193,17449.15,72.94,24.90,0.40,67.80,,53.93,100.00,22.30,6.47
TTO,2017,1356633,23830750901,17566.10,72.98,23.99,0.40,70.60,,53.93,100.00,22.00,6.57
TTO,2018,1359193,23883058083,17571.50,72.66,24.00,0.50,72.76,,53.93,100.00,21.60,6.65
TTO,2019,1363985,23477745792,17212.61,72.84,24.36,0.40,74.99,,53.93,100.00,21.20,6.91
TTO,2020,1366725,20888515184,15283.63,72.65,21.81,0.50,77.28,,53.94,100.00,20.80,7.48
TTO,2021,1367558,24222963263,17712.57,71.11,20.97,0.50,84.37,,53.94,100.00,20.40,7.21
TTO,2022,1365805,28341164301,20750.52,73.33,20.87,,81.70,,53.95,100.00,19.90,6.64
TTO,2023,1367510,25036993423,18308.45,73.49,19.71,,81.97,,53.95,98.70,19.30,7.53
TUN,2000,9764935,21473528161,2199.04,72.60,2.16,14.20,2.75,40.80,63.62,94.80,29.20,4.81
TUN,2001,9869677,22065832449,2235.72,72.82,2.23,14.20,4.30,,63.95,97.30,27.20,4.86
TUN,2002,9971515,23141616605,2320.77,73.07,2.18,14.60,5.25,,64.28,97.80,25.50,5.12
TUN,2003,10071632,27453902261,2725.86,73.30,2.14,14.10,6.49,,64.61,98.40,24.00,5.21
TUN,2004,10166163,31183885241,3067.42,73.52,2.24,13.90,8.53,,64.93,99.00,22.70,5.20
TUN,2005,10255472,32272186695,3146.83,73.71,2.29,14.20,9.66,37.70,65.23,99.20,21.60,5.15
TUN,2006,10346410,34376664601,3322.57,73.89,2.34,14.30,12.99,,65.52,99.40,20.70,5.13
TUN,2007,10441702,38915353867,3726.92,74.04,2.39,14.30,17.10,,65.80,99.40,20.00,5.18
TUN,2008,10542635,44859439902,4255.05,74.19,2.41,14.60,27.53,,66.07,99.40,19.40,5.16
TUN,2009,10650681,43455740497,4080.09,74.32,2.38,16.10,34.07,,66.34,99.50,19.00,5.41
TUN,2010,10765980,46206091938,4291.86,74.44,2.58,12.60,36.80,38.50,66.63,99.50,18.70,5.61
TUN,2011,10886035,48123325825,4420.65,74.47,2.41,13.20,39.10,,66.92,99.50,18.50,6.12
TUN,2012,11009647,47311401813,4297.27,74.60,2.57,13.00,41.44,,67.21,99.50,18.40,6.29
TUN,2013,11141361,48685446414,4369.79,74.67,2.53,13.20,43.80,,67.50,99.70,18.30,6.51
TUN,2014,11274288,50271812921,4458.98,74.78,2.68,12.90,46.16,,67.75,99.80,18.30,6.45
TUN,2015,11402264,45779494042,4014.95,74.88,2.69,12.50,46.50,32.80,67.88,99.90,18.20,6.21
TUN,2016,11528674,44360072680,3847.80,75.01,2.59,12.40,49.60,,68.06,100.00,18.10,6.25
TUN,2017,11650498,42163530591,3619.03,75.18,2.60,11.80,55.50,,68.29,100.00,17.90,6.19
TUN,2018,11765514,42686504460,3628.10,75.37,2.57,11.90,64.19,,68.55,99.80,17.50,5.94
TUN,2019,11875081,41905642419,3528.87,75.60,2.55,12.20,66.70,,68.82,100.00,16.90,6.02
TUN,2020,11974057,42491780918,3548.65,75.00,2.40,12.90,68.56,,69.10,99.90,16.00,7.06
TUN,2021,12048622,47073234359,3906.94,72.89,2.57,11.60,68.32,33.70,69.40,99.90,15.00,7.34
TUN,2022,12119334,44929920093,3707.29,76.05,2.50,,,,69.71,100.00,13.90,7.51
TUN,2023,12200431,48205328303,3951.12,76.51,2.56,,,,70.03,100.00,12.90,7.99
TUR,2000,65425961,274748463179,4199.38,71.93,3.47,17.30,3.76,,58.97,99.90,37.20,4.60
TUR,2001,66245128,202195080239,3052.23,72.27,3.12,18.10,5.19,,59.87,99.90,34.50,4.89
TUR,2002,67048795,240778008474,3591.09,72.61,3.24,17.50,11.38,41.40,60.74,99.80,32.00,5.06
TUR,2003,67831730,315392899922,4649.64,72.91,3.39,16.30,12.33,42.20,61.58,99.80,29.60,5.01
TUR,2004,68592617,410156784496,5979.61,73.22,3.44,16.80,14.58,41.30,62.44,99.70,27.40,4.91
TUR,2005,69329557,508314210213,7331.85,73.51,3.55,15.30,15.46,42.60,63.33,99.70,25.30,4.89
TUR,2006,70045349,559668118237,7990.08,73.80,3.91,14.20,18.24,39.60,64.29,99.70,23.50,5.15
TUR,2007,70158112,685228481017,9766.92,74.13,4.28,12.50,28.63,38.40,65.34,99.70,21.80,5.24
TUR,2008,71051678,775415944333,10913.41,74.38,4.22,12.50,34.37,39.00,66.51,99.70,20.30,5.22
TUR,2009,72039206,653894449921,9076.92,74.68,4.18,13.10,36.40,39.00,67.84,99.70,18.90,5.49
TUR,2010,73142150,782545664268,10698.97,74.96,4.27,14.20,39.82,38.80,69.35,100.00,17.60,5.02
TUR,2011,74223629,844192507381,11373.64,74.82,4.48,12.70,43.07,40.00,71.00,100.00,16.60,4.65
TUR,2012,75175827,885327622479,11776.76,75.55,4.58,13.00,45.13,40.20,73.78,100.00,15.60,4.44
TUR,2013,76147624,962167643589,12635.56,76.17,4.38,13.80,46.25,40.20,78.52,100.00,14.70,4.37
TUR,2014,77181884,942343431929,12209.39,76.45,4.60,11.50,51.04,41.20,83.60,100.00,14.00,4.33
TUR,2015,78218479,865460050684,11064.65,76.54,4.70,13.30,53.74,42.90,87.22,100.00,13.30,4.12
TUR,2016,79277962,870818016910,10984.36,76.60,4.94,13.20,58.35,41.90,88.10,100.00,12.70,4.28
TUR,2017,80312698,863874522365,10756.39,77.04,5.39,11.40,64.68,43.50,88.03,100.00,12.20,4.18
TUR,2018,81407204,788356985774,9684.12,77.45,5.27,11.80,71.04,42.40,88.17,100.00,11.70,4.12
TUR,2019,82579440,775853144223,9395.23,77.74,5.02,14.10,73.98,43.80,88.66,100.00,11.30,4.36
TUR,2020,83384680,733628247119,8798.12,76.53,5.07,13.70,77.67,43.00,88.93,100.00,10.90,4.62
TUR,2021,84147318,839938668172,9981.76,75.72,5.48,12.00,81.41,44.40,89.18,100.00,10.60,4.56
TUR,2022,84979913,926097476914,10897.84,77.59,5.23,,83.44,44.50,89.04,100.00,10.20,3.70
TUR,2023,85325965,1141242864657,13375.09,77.16,5.23,,85.96,43.70,89.02,100.00,13.80,4.28
TUV,2000,9544,14881203,1559.22,63.54,0.00,0.00,5.24,,45.51,94.60,42.80,22.28
TUV,2001,9586,14139705,1475.04,63.71,0.00,0.00,5.70,,46.09,94.80,41.80,17.97
TUV,2002,9623,16639800,1729.17,63.83,0.00,0.00,6.30,,46.74,94.60,40.80,11.84
